0,69904.31,-3148.31457,-329.0571,-495.99845,-4231.2231,-2106.47324,3337.0671,-576.22732,-69.124388,-81.7229166,-749.299665,-112.7529399,-205.1468338,-209.300289,79351.27,-163.7771,-3143.1982,-237.8857,-1915.2092,1988.7306,1778.5874,-3006.87472,-22.043,17745.782,94.11216,-117.63101,2079.1698,-3680.5908,-8492.491,694.4093,-786.5362,-4811.4377,-7667.1195,-1180.95607,11543.949,27008.296,-17071.594,-10911.125,-1123.9643,21940.391,0,0,18157.606,4561.8274,0,2138.5568,0,79994.009,0,0,0,0,2815.8696,0,7007.4336,4101.7319,0,1917.3752,1638.79399,27707.201,0,-377.02833,12.697876,-17.3005051,129.768799,257.49504,0,34.058902,277.58941,490.6259,-24.804893,234.61642,-3.158981,1238.32329,4964.6,391.18727,178.447529,736.39489,-997.89745,-379.94551,-37.430678,106.06305,-169.4593,3084.1099,6346.1035,-188.3003,5157.487,-243.22116,0,-0.21312549,-3.1498209,-378.31523,-45.508297,-37.538487,-118.632048,-854.2984531,-77.58521,-59.723802,938.82193,14.767662,-73.3032891,-119.906539,-67.667944,-969.11484,-364.5842811,-149.29486,-2674.6116,342.5817,-34.3712891,2258.983251,70.54706,-48.0524,-39.407913,-1194.35418,-248.772419,0,-1.3802047,17.326843,-38.43275197,-126.260374,-1695.37446,-5.1614622,3475.4551,-313.674289,-84.220018,11.322834,11.078827,1036.6348,-85.15716,358.6430831,265.070245,55.794874,164.357445,-1.8468058,314.665748,-9.8734788,-2266.11946,1726.0982,-413.77521,-328.69347,-72.267008,-200.28598,-5370.9049,11394.1144,-3654.994,4.8897299,-1381.871633,37.595,14491.0274,26491.01,0,-360.435863,0,7422.5382,-201.02101,-4034.7035,-21525.0934,-1240.23959,-796.747078,-480.921828,-23.4326751,-76.873382,-220.028151,334.9608,289242.22,-165.804653,13736.014,0,-26.431526,24065.406,60881.876,23993.986,-2.12770811,2005.3066,4501.58779,-8.823718,2243.09986,-8.739185,46.67395,12427.541,2482.83649,1.559563,24299.2417,0,14432.312,-21412.752,-573.215651,3961.8201,11173.3953,0,-15938.906,-57.26678,-953.2946,-16.1247541,1.4554872,-0.6696329,-0.52303999,96.195362,-19.5077791,-0.23870998,0,0,0,-20.138161
0,0,-154.955536,113.2998,-7.758248,1443.06396,143.14991,239.99082,-182.704316,-8.73510559,-4.0145747,-11.53827824,-13.46210982,-9.82146916,-7.089766,17541.917,-19.8419626,464.41973,206.631188,31.49501,320.535969,394.30085,-75.043294,-277.43971,-645.406051,308.634446,123.366305,13.73394,2073.54949,461.6124,168.287793,-8.042324,446.9616,1693.73259,45.189419,-4571.2799,1048.69919,961.562,-1500.7566,1.25916,3275.5086,0,0,3142.2941,1063.2793,0,238.8034,0,12415.5403,0,0,0,0,1408.1112,0,1342.75631,436.4472,0,365.42578,260.780179,3283.6062,0,-313.265626,-40.8704872,-1.84501209,8.887476,39.765844,0,12.503369,30.893983,122.102751,-9.4508691,77.483189,0.1272697,344.519489,-778.2995,72.142498,16.00387,181.518739,-92.013805,-29.327252,79.626828,63.865719,427.130189,1035.92661,1412.48799,-1564.65824,815.15851,-1.464291,0,-0.09838725,-0.04160793,-4.42767247,-0.94254969,-11.67045549,-24.0206838,-30.35428009,-11.54898028,-2.1998586,434.129896,40.173501,21.582447,21.596327,-5.6232128,-132.970623,-12.9376884,104.8881969,-91.08081,-24.1567519,0.76908683,-35.67270656,6.10482834,1.353855,-27.2449501,-94.954042,-29.29876,0,-2.92198709,-27.6400837,-1.34075675,-1.76217409,-112.646502,-0.95181076,1090.226021,-86.8681001,-22.3754352,-2.3102793,61.6396364,635.98827,76.8798674,5.86331127,-563.8278403,-2.9194463,78.58899,-0.61189707,-28.077881,-23.0090549,-34.98117,870.74949,-17.761139,-68.525575,-159.235158,-40.949094,305.9949,1580.0442,342.02658,-2.43442957,-59.853174,1.870228,728.07649,1416.4167,0,-21.92155505,0,-138.3598663,-14.036652,-130.319671,-1652.494272,-73.576306,-14.9097229,-11.888173,-8.46399641,-14.08289934,-5.39087561,346.80272,35706.762,-6.5677511,3332.817,0,-0.01850813,1773.7896,1947.238,-609.4871,-0.11419916,-72.06213,484.9138,-7.118472,-34.5067,-16.93413882,1.975597,1925.24622,822.9479041,4.699457,2428.25652,0,1484.11203,-27.0706,-3.6277515,880.94258,-356.4478,0,-583.6446,-26.26213,177.94684,1.19096349,0.01289236,0.08408779,0,-0.4527101,-1.10317575,-0.13808859,0,0,0,-0.13620402
0,0,0,1.1700455,0.51640176,-385.984889,-26.172484,136.814975,6.73290172,-0.00689042,-0.55613692,-0.25549039,-0.08219208,-0.30832281,-0.05242445,-242.109528,-1.29252856,3.0232501,1.68020724,0.4420955,0.17297605,7.0282231,2.1927074,839.490107,154.07104,-0.22106307,-1.07002357,-100.508825,6.0151761,669.2974037,0.05340622,0.0087714,1.56640778,-10.13486,4.30166827,25.2229912,-0.7279899,78.2681431,-7.5547599,0.0088,-1.890461,0,0,23.539787,122.3621,0,109.19666,0,28.6256811,0,0,0,0,2.55441,0,16.14438,0.0912,0,0.17677,-0.0006,93.5805381,0,0.02233,-0.00094391,-0.01197697,-0.0162365,0.0606,0,0,0.00396,-87.836877,0.11641,1.09836,-0.10513253,7.1233802,2.445972,2.18856,0.41415,0.14740001,0.0747548,-0.2534,-0.003058,0,28.22801,61.04581803,4.5165498,79.08230192,15.09965001,2.4217777,0,0,0,0,0,0,-0.002631,0,0,0,-757.1324326,0,0,0.07905713,0,0,0,1.1010716,-2.5154285,0.017064,0,0,0,0,0,22.21438531,-0.00370655,0,0,0,0,0,0,0,0,0,0,0,0,-21.0053544,0,0,0,0,0.40382063,0,-0.60007378,0,-77.9760683,11.531504,0.00167027,0,0,0,10.1374151,0,0.0198946,0,-0.09999777,0,0.02,134.9223872,0,0.17697333,0,0,-0.23087679,0,-0.98635823,0,0,7.77189232,0,-0.0014318,0,-0.03905657,823.242279,-0.00589175,-0.08519089,0,0.73523134,902.056402,1367.100865,-359.32619,0,0.03381663,0,0,-0.00312159,-0.10100391,0,-114.2301145,0,0,0,0,-71.221092,1025.12709,0,0.8282395,0.9877963,0,-1.9556961,0,1.80412894,0,0,0,0,0,0,0,0,0,0,-1.46764054
0,0,0,0,-25.43896412,-32.412052,6.5895064,65.1532477,-0.50932946,0,-0.11896542,-0.343753,-0.01833207,0,-0.00093609,385.712192,-114.6236996,17.56864,-20.63927926,7.10325662,0.3138275,31.7978355,2.17911682,24.533306,4299.80337,0.12556989,-1.40204908,-0.783277,12.0099548,491.381097,-2.59325272,-4.6305964,33.2142069,326.422476,91.9976652,-35.256748,1.22192001,-4.37836,66.5968086,0.00133,217.71169,0,0,-10.456185,860.48159,0,28.43724,0,232.846979,0,0,0,0,36.31279099,0,4.91919,-8.2092902,0,25.8272311,7.0557202,301.90414,0,-0.1839,-0.11524202,-0.05621747,-0.14634636,-16.2311,0,0,1.80008,-8.2607402,-1.71305,-3.85965989,-0.13078688,1.97263988,49.456795,2.9413799,0.04961,34.280182,91.673967,-11.55054,-0.15027871,-0.11588161,-0.0328,-34.198638,24.8918909,-0.1575024,27.99127001,-4.55615147,0,0,-15.264606,0,-0.13933861,0,-47.8249195,0,-0.1096018,0,-0.01495841,-0.01461729,0,0,0,-6.009613,0,0,-0.70370728,-0.00785987,0,0,0,0,0.19108449,0,-0.00347053,0,0,0.05451354,0,0,-0.02265441,0,0,0,-0.00078703,0,0,-4.14711183,0,0,0,0,-0.15532318,0,-0.235754,0,0.0640187,262.5369875,-1.16404277,97.8972649,0,0,-1.347276,0,0.94642301,0.8555457,-11.73020734,-0.10042254,0,0.8993808,0,0.01287041,0,-0.85910451,-4.7090492,-1.70264145,-3.9454329,0.18722123,0,0,0,-0.06872657,0,-0.64965612,785.88977,1.7041882,-4.6967268,0,0,49.228303,24.847294,38.746094,0,0.5847084,0,0,0.08323407,0,0,3.3707469,-0.00468656,0,0,0,-28.0373236,-3.9689011,0,-0.7853012,1.1159121,0,-4.3163953,0,61.60962993,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1724.158851,2.06874026,26.59833505,2.61084689,-0.00331831,0,-0.08705817,-0.04616354,0,-0.09369107,49.360344,0.04369572,49.99578101,12.00458095,8.2252171,15.64961765,19.45702186,0.28388841,54.030703,3.42913951,0.77676882,0.33057183,2.5582015,79.4663413,39.8846297,0.048103,0.0649341,4.72967817,20.65364091,7.2792954,2.13412,2.29709,32.032892,5.87435,0.1095,59.09357,0,0,-0.3725298,25.3195388,0,1.23783,0,24.582951,0,0,0,0,1.99623,0,1.61966,0.7712,0,0.0297,0.81717999,21.4005589,0,4.2042201,0,0,0,-0.0046,0,0,-0.0164,0.13967999,0.15679,0.14619,0,0.22799,6.9913672,-0.0061,17.848811,9.1301703,0.0479435,-0.0108,-0.002321,0,0,0.01336,3.89106981,3.78934953,2.2810701,-0.08341798,0,0,0,0,0,0,0.85926691,-0.00645127,0,0,0.35221754,0,0,0,0,0,0,0,-0.09052011,0,0,0,0,0,-0.00291086,0.00010029,0,0,0,0,0,0,0,0,0,0,-0.00399906,0,0,2.18052882,0,0,0,0,-0.00766216,0,0.01271205,0,0.977131,-0.6880269,-0.00013804,-11.78249,0,0,24.577269,0,3.32993,0,-0.04192104,0.45387325,4.5100002,0.04708547,0,0,0,-0.12749183,-0.00575357,0,1.317095,0.0353446,0,0,0,0,0,-0.00211439,430.371424,0,23.5939444,0,0,40.3966949,48.5507734,79.1941609,0,7.02389,0,0,0.09764055,0,0,11.0496634,-0.4062026,0,0,0,26.46784299,1.76921326,0,0.0445335,93.746746,0,-1.19912752,0,-0.35177782,0,0.07691269,0,0,0,0,0,0,0,0,0.20951138
0,0,0,0,0,0,-49.0149358,758.938615,-5.0757584,-4.19151992,-3.36239071,33.005383,-4.2099676,12.6274137,-2.40369444,795.42862,0.58161524,114.891869,56.13694,86.1194472,20.940097,255.435435,-16.1655514,257.686882,1116.832582,-12.8620779,-8.80993697,46.522534,80.149166,370.413787,-0.3440607,1.2715945,56.930751,292.0304077,49.1379309,-101.81099,8.6546199,-105.90207,-105.477674,10.08399,103.41389,0,0,-10.559547,294.39082,0,-7.158591,0,92.34502,0,0,0,0,6.80472,0,11.58039,4.5050998,0,6.91822,0.54037997,205.880651,0,2.9219899,0.61081054,0,-0.44339877,-0.0805,0,0,2.01823,13.846,-0.03422001,1.19156999,-0.0336399,0.92404998,95.656584,0.55008,0.27457001,1.07656,23.844665,0.97294,-0.11307,0,-0.0154,9.69106,-11.904539,33.949429,71.112678,-0.60659132,0,-0.70276272,0.00013741,0,0.03807566,0.00017682,-0.87365115,0.00265365,0.00867647,0,1.22902826,-0.09389241,0,0.67193032,-0.34717469,-0.73757457,0,3.5175252,-32.54801072,0.71553302,-0.04517253,0.51267761,-0.32447425,0.11220219,-0.09374621,-0.02879025,-0.18108462,0,0.15409617,9.30E-05,0,0,0,0,-0.21395235,-0.00186582,0.00328546,0.00083075,0.01420211,-14.4255371,0.00093478,0.01479291,0.00336418,1.77941025,0.4246275,0.14732388,-0.06471095,0,0.42073058,-0.54227044,2.25559418,0.01132421,0,0.01238656,56.793976,-1.7636939,2.5233649,0.35439566,-1.89805959,-1.6997745,15.0700001,0.33067972,0,2.25E-05,0,-0.02923467,0,-0.17809524,4.2415738,0.01903967,-0.10170839,0,0,-0.03006787,0,-0.37819809,1240.75699,0.00120378,99.614037,0,6.3637932,114.33509,2.5987274,68.136387,0,7.49743064,-6.1163149,0.07522789,-0.23539118,0.00074476,0.03906487,83.892188,1.13404486,0.01628134,0,0,18.6269659,-24.401183,0.01946218,9.5923444,24.402647,0,-21.5224502,0,7.0153003,1.94E-05,0,0.00343516,0,10.611317,0,0,0,0,0,0
0,0,0,0,0,0,0,705.381967,0.442841,19.0444298,-2.27050077,-5.7131432,-1.6724549,-6.54079321,-3.0945737,191.1544557,16.8885014,22.0551,9.9136004,15.875862,1.54058469,55.8605438,4.1411551,40.857716,1048.932471,33.787844,8.9475705,2.49113988,8.7498255,58.4356598,0.05504888,0,12.1505093,17.74572473,1.8067615,-17.057602,4.1013602,-82.56371,38.3007101,0.08354,-18.587521,0,0,10.9045354,43.43791899,0,-13.96039,0,40.705932,0,0,0,0,6.9723801,0,3.3335201,5.89457,0,0.18855,3.1427299,14.5839101,0,0.68848997,0,0.01463717,0.00137511,0.0198,0,0,-63.78513399,0.91719998,-0.00146,0.22075,-0.3045406,-9.6055696,-73.05021159,0.03345,0.01518,0.05879,0.033921,-0.25940001,-0.000756,-0.01759901,-11.056149,0.00709001,15.0024901,22.81960554,4.22590982,-54.16112265,0,0,0,0,0,0,0,0,0,0,0.08970345,0.07083194,0,0,0,-12.49814174,0,0.03644914,-1.80617718,0,0.01734885,0,0,0,0,0.02760326,0,0,0,0,0,0,0.59965664,0,0,0,-0.00261219,0.03670187,0,1.13370774,0,0,-0.00132875,0,0.0046992,0,-0.073686,0,-0.03932,-0.00539527,0.02088044,0,-0.99138135,0.32744539,50.43169,-0.01054812,0.5587047,0,-0.04468042,0.47028168,6.7299998,0.0005504,0,-0.04352749,0,0,0,0.38152532,-79.9489942,4.1854162,-0.09574404,0,0,-0.0014318,0,-0.01506395,545.880127,0,3.3130277,0,1.63570358,15.2106848,134.445502,38.246298,0,2.23615288,0,0,2.97317017,0,0.00129565,37.0252766,-0.000849,0,0,0,15.809678,5.00398129,0,-0.08876229,14.7034171,0,10.9535895,0,24.8922882,0,0,0,0,0.18459686,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-632.34503,-86.038227,-280.0734894,-275.157737,-132.542507,-106.2984056,-122.0614174,-325.924084,-42.544349,-66.264128,-16.9301164,-36.9395902,-14.05282393,-63.232617,-1.4512663,-301.14893,-15.73083,-339.964586,-116.8155487,-5.1675701,-896.853431,-770.63542,-0.023376,1.1665049,-1189.171346,-1900.775948,25.23590434,-51.78582,20.2111787,-270.446457,-129.887829,15.16386,-163.559213,0,0,9.72248538,-754.62848,0,-35.3140901,0,-59.13155,0,0,0,0,1.86386,0,17.892001,3.1436199,0,2.8776599,1.8412,38.123218,0,0.0274,0,-0.00022513,0.00530629,0.0253,0,0,1.03787,-5.0807502,0.21845,0.25597,0,0.70402,382.949424,0.06118,0.02574,0.15818,0.25542691,-0.1054,0,0.0277695,0.17138094,3.13047,21.11921,11.1866451,7.29352009,0.02891287,0,0.00193086,0,0,-0.63408101,0,-7.2735801,-0.01061557,-0.05374602,0,-7.6644425,0,0,0.00360961,-0.02974727,-0.88490945,0,163.2915477,-0.88556629,472.1291625,0.07213743,0,0,0,0.96940935,-0.0923072,0.94483214,0,0,0,-0.00012056,0,0,0,171.9686411,0.05030233,0,3.00E-08,0.26593298,5.30578654,0.0071199,0,0,3.5538533,-1.6432757,-0.12337231,0.0266752,0,-36.78037169,0.00076666,-0.01481653,0.03587132,0,0.92263995,42.648456,0,-17.1801488,0,-0.0484465,0,3.4100001,0.70987378,0,-0.00652301,0,-0.00427015,0,-0.03799653,1.0073041,-0.0354586,0.2913675,0,0,0,0.0684731,37.18222,392.15307,0,-43.839981,0,10.5203418,-52.77789,116.69033,80.653998,0,7.61729296,0,0.03019456,3.01283151,0,0,82.711521,0.5354619,0.00084919,0,0,28.67598499,-266.920682,0,0.72526628,14.740918,0,11.9935765,0.10173808,49.14881555,0,0,0,0,0.20664571,0,0,0,0,0,0.1029566
0,0,0,0,0,0,0,0,0,-6.2309042,-16.5430926,-40.035759,-21.3535825,-22.32652732,-23.82467855,0,-1.066364,-6.0783699,3.29046184,0.3977693,-0.15814279,9.33204053,-0.10228958,0.8334381,-8.68876139,-11.720376,19.9599018,1.2433984,1.1025025,22.01916148,-0.006855,-0.0860948,1.84203087,1.46464228,7.16095301,48.5027111,2.35705,6.6916804,4.0401,0.48741001,24.7450008,0,0,8.7234545,5.8858199,0,-0.68958,0,16.2929399,0,0,0,0,0.37536001,0,0.39127999,0.75083999,0,-1.3807299,-0.19909,29.53223003,0,0.3442,0,0,-0.01543091,0,0,-0.01717192,0.03527,-0.01575,0.43593001,0.02401,-0.01530039,-0.0025,-0.30839241,0.04313,0.08382,0.03762,-0.0206521,0.02048,0.03190954,0,-0.26650009,0.15742,8.81730999,1.13495191,5.54468999,0.03035013,0,0,0,-0.00039805,0.01750055,0.09245247,0,-0.00029009,0.0009798,0,0.13008887,0,0,-0.05976903,-0.259297,0.03790704,0,1.698671,0.05957571,-0.00499288,-0.01855135,0.00061368,0.00118576,0,0,0,0.00711017,0,0,0,0,0,0,0.0318994,0,0,0,0.13927208,0.06792696,-0.1275332,-0.3079748,0.00010143,0.000142,0.24993104,0,-0.00322138,0,-0.00220811,0.0040716,-0.0029401,-0.00622787,0,0,0.06719945,7.8640009,0,0.17226831,0.00383909,0,0,0.76999998,0.08839939,0,0,0,0.00052007,0.06342587,0,-0.67205658,0,0.00064712,0,0.00475702,0,-0.01730378,-0.46061692,66.346721,0.00094441,0.099709,0,3.26935281,15.32022,26.72168136,10.18030201,0,0.6587632,0,0,0.12485884,0,0.00020286,11.9173516,0,0.00531488,0,0,2.12752043,5.75041526,0,0.0211695,4.0306288,0,0.6270728,0,24.48930477,0,0,0,0,0.31567729,0,0.00210972,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8.0549017,2.2922136,6.4350184,-16.6193124,-5.9921782,0,0.10909833,0.14885,0.6452449,-0.0013427,0.00563647,1.44815569,0,2.3409784,0.05796251,-3.9196394,-0.36326216,0.1232396,3.4488422,3.8863419,-0.000413,0.38237211,0.42579061,1.05783452,0.0442526,6.4249196,0.22621,3.1181601,0.61732998,0,2.8595297,0,0,0.20576051,0.53186001,0,0.00198,0,1.32407,0,0,0,0,1.2981899,0,0.11665,0.08042,0,0.04345,0,-1.2030399,0,0.0066,0,0,0,0.0033,0,0,0.00825,0,0,0,-0.00062878,-0.00296,0.84396751,0.06025,0.01407,-0.21054,-0.0028652,-0.1789,0,0,-0.01914076,0.06204,1.8133999,1.46082602,1.04273,0.00316954,0,0,0,0,0,0,-0.03204619,0,0,0,-0.00635455,0,0,0,0,0.0325381,0,0,0,0,0,0,0,0,0,-0.05288443,-0.04176231,0,0,0,0,0,0,0,0,0,-0.017379,0,0,-2.73657466,0,0,0,0,-0.01483521,0,0,0,-0.37066701,-0.07271274,0,0,0,0,0.39474382,0,-1.19496529,0,0.00067275,0,0,-3.7184796,0,0.19797107,0,0,-0.00527741,0,0,0,0,-1.4647419,-0.02422679,-0.00572721,0,-0.0110158,40.52082599,-0.04091492,-0.27042726,0,0.18183056,5.3684599,161.427424,2.5436718,0,-0.04990758,0,0,0.96805378,0,0,1.56151589,0,0,0,0,2.590562,8.06705478,0,0.0009163,2.2141593,0,-0.19272374,0,0.04237573,0,0,0,0,0,0,0,0,0,0,0
